month,day,hour,carbon_intensity,cfe_percentage,Country,year
10,13,7,362.57,31.14,Italy,2022
10,13,8,362.47,30.8,Italy,2022
10,13,9,355.89,31.68,Italy,2022
10,13,10,351.37,32.58,Italy,2022
10,13,11,344.78,34.8,Italy,2022
10,13,12,348.31,34.01,Italy,2022
10,13,13,353.39,32.03,Italy,2022
10,13,14,354.02,31.25,Italy,2022
10,13,15,355.25,31.12,Italy,2022
10,13,16,361.72,30.69,Italy,2022
10,13,17,356.03,32.9,Italy,2022
10,13,18,368.15,29.26,Italy,2022
10,13,19,367.78,29.9,Italy,2022
10,13,20,359.48,32.84,Italy,2022
10,13,21,371.68,30.59,Italy,2022
10,13,22,357.06,36.66,Italy,2022
10,13,23,351.22,38.58,Italy,2022
10,14,0,349.87,39.39,Italy,2022
10,14,1,345.06,40.27,Italy,2022
10,14,2,343.9,39.72,Italy,2022
10,14,3,339.62,39.5,Italy,2022
10,14,4,355.45,32.03,Italy,2022
10,14,5,336.88,36.09,Italy,2022
10,14,6,320.69,40.21,Italy,2022
10,14,7,310.86,41.46,Italy,2022
10,14,8,303.62,42.1,Italy,2022
10,14,9,296.97,43.42,Italy,2022
10,14,10,297.42,43.15,Italy,2022
10,14,11,285.22,46.25,Italy,2022
10,14,12,277.56,48.22,Italy,2022
10,14,13,288.83,45.71,Italy,2022
10,14,14,313.92,40.74,Italy,2022
10,14,15,344.22,33.95,Italy,2022
10,14,16,347.51,34.73,Italy,2022
10,14,17,340.11,37.14,Italy,2022
10,14,18,360.27,32.87,Italy,2022
10,14,19,364.09,32.02,Italy,2022
10,14,20,364.52,32.55,Italy,2022
10,14,21,372.16,32.23,Italy,2022
10,14,22,365.17,35.09,Italy,2022
10,14,23,348.03,38.7,Italy,2022
10,15,0,344.76,39.9,Italy,2022
10,15,1,350.18,37.97,Italy,2022
10,15,2,352.15,37.43,Italy,2022
10,15,3,356.28,35.98,Italy,2022
10,15,4,355.01,35.29,Italy,2022
10,15,5,337.49,38.82,Italy,2022
10,15,6,317.24,42.58,Italy,2022
10,15,7,289.42,47.1,Italy,2022
10,15,8,268.73,51.17,Italy,2022
10,15,9,252.17,55.36,Italy,2022
10,15,10,247.19,57.34,Italy,2022
10,15,11,245.33,57.52,Italy,2022
10,15,12,251.01,56.73,Italy,2022
10,15,13,266.13,53.25,Italy,2022
10,15,14,295.66,47.02,Italy,2022
10,15,15,343.38,36.13,Italy,2022
10,15,16,357.05,33.59,Italy,2022
10,15,17,341.57,37.85,Italy,2022
10,15,18,358.3,34.61,Italy,2022
10,15,19,367.0,31.03,Italy,2022
10,15,20,371.81,30.38,Italy,2022
10,15,21,383.43,29.41,Italy,2022
10,15,22,371.46,34.23,Italy,2022
10,15,23,370.87,36.05,Italy,2022
10,16,0,371.6,38.0,Italy,2022
10,16,1,365.81,38.86,Italy,2022
10,16,2,368.39,39.3,Italy,2022
10,16,3,369.22,38.49,Italy,2022
10,16,4,360.45,37.94,Italy,2022
10,16,5,358.29,36.71,Italy,2022
10,16,6,324.34,43.61,Italy,2022
10,16,7,277.65,50.95,Italy,2022
10,16,8,251.53,55.91,Italy,2022
10,16,9,227.08,61.5,Italy,2022
10,16,10,224.76,62.1,Italy,2022
10,16,11,228.1,61.7,Italy,2022
10,16,12,236.51,60.2,Italy,2022
10,16,13,257.4,55.72,Italy,2022
10,16,14,301.71,46.01,Italy,2022
10,16,15,350.2,34.35,Italy,2022
10,16,16,351.55,33.43,Italy,2022
10,16,17,342.78,38.83,Italy,2022
10,16,18,350.05,34.9,Italy,2022
10,16,19,359.1,31.99,Italy,2022
10,16,20,365.86,31.6,Italy,2022
10,16,21,363.89,33.62,Italy,2022
10,16,22,362.85,34.95,Italy,2022
10,16,23,358.99,36.51,Italy,2022
10,17,0,367.98,36.09,Italy,2022
10,17,1,372.12,36.51,Italy,2022
10,17,2,372.26,36.09,Italy,2022
10,17,3,372.8,34.03,Italy,2022
10,17,4,392.56,26.2,Italy,2022
10,17,5,376.12,28.85,Italy,2022
10,17,6,347.03,34.46,Italy,2022
10,17,7,331.12,36.52,Italy,2022
10,17,8,326.89,36.52,Italy,2022
10,17,9,315.98,38.72,Italy,2022
10,17,10,308.33,40.44,Italy,2022
10,17,11,297.41,43.07,Italy,2022
10,17,12,300.09,42.61,Italy,2022
10,17,13,314.98,39.37,Italy,2022
10,17,14,340.68,34.14,Italy,2022
10,17,15,355.45,30.51,Italy,2022
10,17,16,356.03,31.42,Italy,2022
10,17,17,362.59,33.77,Italy,2022
10,17,18,374.58,28.83,Italy,2022
10,17,19,387.64,25.03,Italy,2022
10,17,20,394.41,22.2,Italy,2022
10,17,21,384.56,27.24,Italy,2022
10,17,22,378.7,29.38,Italy,2022
10,17,23,374.95,30.71,Italy,2022
10,18,0,372.63,31.67,Italy,2022
10,18,1,383.49,29.36,Italy,2022
10,18,2,385.31,29.22,Italy,2022
10,18,3,393.31,26.89,Italy,2022
10,18,4,395.07,22.85,Italy,2022
10,18,5,386.49,26.97,Italy,2022
10,18,6,362.93,32.64,Italy,2022
10,18,7,339.15,34.03,Italy,2022
10,18,8,338.11,34.46,Italy,2022
10,18,9,323.68,37.8,Italy,2022
10,18,10,318.92,38.72,Italy,2022
10,18,11,307.12,41.7,Italy,2022
10,18,12,318.98,39.09,Italy,2022
10,18,13,330.42,36.16,Italy,2022
10,18,14,352.14,30.72,Italy,2022
10,18,15,380.5,25.07,Italy,2022
10,18,16,383.71,27.05,Italy,2022
10,18,17,377.17,31.83,Italy,2022
10,18,18,389.49,26.16,Italy,2022
10,18,19,396.36,23.49,Italy,2022
10,18,20,402.99,22.69,Italy,2022
10,18,21,395.18,25.65,Italy,2022
10,18,22,390.96,27.85,Italy,2022
10,18,23,390.67,29.13,Italy,2022
10,19,0,391.74,29.34,Italy,2022
10,19,1,381.56,31.98,Italy,2022
10,19,2,376.42,32.8,Italy,2022
10,19,3,377.09,31.86,Italy,2022
10,19,4,389.38,27.36,Italy,2022
10,19,5,368.85,30.96,Italy,2022
10,19,6,350.15,35.26,Italy,2022
10,19,7,347.59,36.29,Italy,2022
10,19,8,334.35,36.59,Italy,2022
10,19,9,319.28,40.11,Italy,2022
10,19,10,312.47,41.15,Italy,2022
10,19,11,301.02,44.01,Italy,2022
10,19,12,305.36,43.31,Italy,2022
10,19,13,319.4,39.69,Italy,2022
10,19,14,343.98,33.99,Italy,2022
10,19,15,367.88,29.27,Italy,2022
10,19,16,364.8,30.36,Italy,2022
10,19,17,357.02,33.16,Italy,2022
10,19,18,373.32,30.12,Italy,2022
10,19,19,378.71,29.0,Italy,2022
10,19,20,383.94,29.1,Italy,2022
10,19,21,388.61,29.11,Italy,2022
10,19,22,369.47,34.74,Italy,2022
10,19,23,361.71,36.93,Italy,2022
10,20,0,358.44,37.64,Italy,2022
10,20,1,361.03,37.99,Italy,2022
10,20,2,359.29,38.36,Italy,2022
10,20,3,361.21,36.3,Italy,2022
10,20,4,375.45,30.02,Italy,2022
10,20,5,361.82,31.69,Italy,2022
10,20,6,337.33,37.12,Italy,2022
10,20,7,322.7,39.77,Italy,2022
10,20,8,311.73,42.25,Italy,2022
10,20,9,302.6,44.55,Italy,2022
10,20,10,304.62,44.78,Italy,2022
10,20,11,306.92,44.69,Italy,2022
10,20,12,319.97,41.84,Italy,2022
10,20,13,331.16,38.92,Italy,2022
10,20,14,355.07,32.43,Italy,2022
10,20,15,377.75,28.72,Italy,2022
10,20,16,378.6,29.7,Italy,2022
10,20,17,376.39,32.89,Italy,2022
10,20,18,389.63,28.17,Italy,2022
10,20,19,395.97,25.46,Italy,2022
10,20,20,400.73,25.5,Italy,2022
10,20,21,402.77,26.64,Italy,2022
10,20,22,417.69,25.71,Italy,2022
10,20,23,397.31,30.9,Italy,2022
10,21,0,398.28,31.71,Italy,2022
10,21,1,388.59,33.78,Italy,2022
10,21,2,383.9,33.92,Italy,2022
10,21,3,382.0,32.52,Italy,2022
10,21,4,386.93,28.31,Italy,2022
10,21,5,378.08,28.22,Italy,2022
10,21,6,355.98,33.94,Italy,2022
10,21,7,343.46,35.52,Italy,2022
10,21,8,337.77,36.37,Italy,2022
10,21,9,330.76,37.91,Italy,2022
10,21,10,331.27,37.64,Italy,2022
10,21,11,326.03,38.95,Italy,2022
10,21,12,333.48,37.06,Italy,2022
10,21,13,351.25,32.49,Italy,2022
10,21,14,353.72,31.93,Italy,2022
10,21,15,362.28,30.47,Italy,2022
10,21,16,357.49,31.96,Italy,2022
10,21,17,345.77,35.29,Italy,2022
10,21,18,360.11,31.74,Italy,2022
10,21,19,363.86,32.2,Italy,2022
10,21,20,367.81,32.68,Italy,2022
10,21,21,359.64,36.36,Italy,2022
10,21,22,332.27,42.1,Italy,2022
10,21,23,316.02,46.27,Italy,2022
10,22,0,311.16,47.54,Italy,2022
10,22,1,305.19,48.72,Italy,2022
10,22,2,305.58,48.62,Italy,2022
10,22,3,305.17,48.03,Italy,2022
10,22,4,302.56,47.24,Italy,2022
10,22,5,304.46,47.48,Italy,2022
10,22,6,293.48,49.42,Italy,2022
10,22,7,285.76,50.68,Italy,2022
10,22,8,276.76,51.51,Italy,2022
10,22,9,265.95,52.86,Italy,2022
10,22,10,248.74,56.62,Italy,2022
10,22,11,236.2,59.73,Italy,2022
10,22,12,233.98,59.97,Italy,2022
10,22,13,246.3,57.37,Italy,2022
10,22,14,275.97,51.49,Italy,2022
10,22,15,313.56,42.9,Italy,2022
10,22,16,327.93,40.97,Italy,2022
10,22,17,324.17,42.25,Italy,2022
10,22,18,334.38,39.41,Italy,2022
10,22,19,331.52,40.44,Italy,2022
10,22,20,324.39,41.57,Italy,2022
10,22,21,322.67,42.75,Italy,2022
10,22,22,316.59,44.31,Italy,2022
10,22,23,311.06,46.72,Italy,2022
10,23,0,313.84,46.13,Italy,2022
10,23,1,314.34,45.93,Italy,2022
10,23,2,321.39,44.64,Italy,2022
10,23,3,318.01,45.46,Italy,2022
10,23,4,318.28,45.67,Italy,2022
10,23,5,324.28,45.82,Italy,2022
10,23,6,319.64,45.27,Italy,2022
10,23,7,299.13,48.57,Italy,2022
10,23,8,277.34,52.56,Italy,2022
10,23,9,250.88,55.99,Italy,2022
10,23,10,236.71,59.72,Italy,2022
10,23,11,229.06,61.56,Italy,2022
10,23,12,235.75,59.44,Italy,2022
10,23,13,254.88,55.94,Italy,2022
10,23,14,281.59,50.96,Italy,2022
10,23,15,323.08,41.57,Italy,2022
10,23,16,329.37,42.43,Italy,2022
10,23,17,321.01,47.24,Italy,2022
10,23,18,329.51,44.4,Italy,2022
10,23,19,341.29,40.34,Italy,2022
10,23,20,337.71,38.05,Italy,2022
10,23,21,328.89,41.11,Italy,2022
10,23,22,327.84,41.78,Italy,2022
10,23,23,318.31,44.27,Italy,2022
10,24,0,315.58,44.7,Italy,2022
10,24,1,317.19,43.99,Italy,2022
10,24,2,318.29,42.52,Italy,2022
10,24,3,335.01,37.28,Italy,2022
10,24,4,346.08,33.4,Italy,2022
10,24,5,340.99,36.49,Italy,2022
10,24,6,332.76,38.47,Italy,2022
10,24,7,323.94,39.52,Italy,2022
10,24,8,310.05,40.2,Italy,2022
10,24,9,289.31,43.22,Italy,2022
10,24,10,282.74,45.62,Italy,2022
10,24,11,282.67,45.6,Italy,2022
10,24,12,288.05,44.06,Italy,2022
10,24,13,295.36,42.02,Italy,2022
10,24,14,311.6,39.64,Italy,2022
10,24,15,328.97,36.69,Italy,2022
10,24,16,330.72,37.76,Italy,2022
10,24,17,329.99,40.37,Italy,2022
10,24,18,334.31,37.68,Italy,2022
10,24,19,334.37,36.38,Italy,2022
10,24,20,319.83,39.18,Italy,2022
10,24,21,309.02,42.45,Italy,2022
10,24,22,316.4,41.58,Italy,2022
10,24,23,310.98,43.25,Italy,2022
10,25,0,313.49,43.23,Italy,2022
10,25,1,311.49,43.36,Italy,2022
10,25,2,323.45,40.5,Italy,2022
10,25,3,334.3,36.81,Italy,2022
10,25,4,347.55,32.81,Italy,2022
10,25,5,350.81,31.78,Italy,2022
10,25,6,332.29,35.54,Italy,2022
10,25,7,321.19,37.17,Italy,2022
10,25,8,311.0,39.62,Italy,2022
10,25,9,297.3,42.44,Italy,2022
10,25,10,289.16,44.02,Italy,2022
10,25,11,278.29,47.02,Italy,2022
10,25,12,285.89,45.05,Italy,2022
10,25,13,299.0,41.94,Italy,2022
10,25,14,324.36,35.95,Italy,2022
10,25,15,340.15,34.48,Italy,2022
10,25,16,347.13,34.87,Italy,2022
10,25,17,341.41,36.57,Italy,2022
10,25,18,353.35,32.29,Italy,2022
10,25,19,361.59,29.11,Italy,2022
10,25,20,357.4,29.8,Italy,2022
10,25,21,346.86,32.98,Italy,2022
10,25,22,339.59,36.25,Italy,2022
10,25,23,340.18,36.62,Italy,2022
10,26,0,340.02,37.32,Italy,2022
10,26,1,337.96,37.81,Italy,2022
10,26,2,343.99,36.02,Italy,2022
10,26,3,356.41,32.36,Italy,2022
10,26,4,357.41,30.34,Italy,2022
10,26,5,344.98,33.39,Italy,2022
10,26,6,333.4,38.06,Italy,2022
10,26,7,322.79,39.77,Italy,2022
10,26,8,312.84,40.13,Italy,2022
10,26,9,304.53,41.88,Italy,2022
10,26,10,298.9,42.66,Italy,2022
10,26,11,294.67,43.39,Italy,2022
10,26,12,300.6,41.87,Italy,2022
10,26,13,312.89,38.67,Italy,2022
10,26,14,333.56,34.15,Italy,2022
10,26,15,346.45,32.26,Italy,2022
10,26,16,357.71,32.89,Italy,2022
10,26,17,359.97,34.3,Italy,2022
10,26,18,366.02,30.11,Italy,2022
10,26,19,372.54,28.63,Italy,2022
10,26,20,371.3,28.91,Italy,2022
10,26,21,367.45,30.53,Italy,2022
10,26,22,361.78,32.03,Italy,2022
10,26,23,359.61,33.34,Italy,2022
10,27,0,357.6,34.45,Italy,2022
10,27,1,356.4,34.9,Italy,2022
10,27,2,356.36,34.86,Italy,2022
10,27,3,363.53,32.33,Italy,2022
10,27,4,367.58,31.07,Italy,2022
10,27,5,364.25,31.42,Italy,2022
10,27,6,351.02,34.23,Italy,2022
10,27,7,337.79,35.83,Italy,2022
10,27,8,320.47,39.34,Italy,2022
10,27,9,306.97,41.71,Italy,2022
10,27,10,292.28,45.33,Italy,2022
10,27,11,285.32,47.07,Italy,2022
10,27,12,291.4,45.23,Italy,2022
10,27,13,311.7,40.08,Italy,2022
10,27,14,336.32,34.46,Italy,2022
10,27,15,357.27,30.1,Italy,2022
10,27,16,354.74,31.44,Italy,2022
10,27,17,355.37,31.7,Italy,2022
10,27,18,359.97,30.9,Italy,2022
10,27,19,368.07,28.84,Italy,2022
10,27,20,368.0,28.92,Italy,2022
10,27,21,363.15,31.66,Italy,2022
10,27,22,361.85,34.05,Italy,2022
10,27,23,362.02,35.83,Italy,2022
10,28,0,360.0,37.06,Italy,2022
10,28,1,349.93,38.38,Italy,2022
10,28,2,344.12,38.4,Italy,2022
10,28,3,355.76,35.19,Italy,2022
10,28,4,360.77,31.26,Italy,2022
10,28,5,355.7,31.26,Italy,2022
10,28,6,334.83,35.39,Italy,2022
10,28,7,317.1,38.48,Italy,2022
10,28,8,304.07,41.19,Italy,2022
10,28,9,288.9,44.89,Italy,2022
10,28,10,280.42,46.92,Italy,2022
10,28,11,277.03,47.54,Italy,2022
10,28,12,285.64,45.7,Italy,2022
10,28,13,302.49,42.04,Italy,2022
10,28,14,331.17,35.42,Italy,2022
10,28,15,352.54,31.57,Italy,2022
10,28,16,352.43,32.49,Italy,2022
10,28,17,349.91,34.42,Italy,2022
10,28,18,362.38,31.28,Italy,2022
10,28,19,372.43,28.86,Italy,2022
10,28,20,371.39,29.13,Italy,2022
10,28,21,374.14,30.32,Italy,2022
10,28,22,343.45,36.37,Italy,2022
10,28,23,335.98,38.12,Italy,2022
10,29,0,333.62,38.77,Italy,2022
10,29,1,338.63,37.75,Italy,2022
10,29,2,339.65,38.22,Italy,2022
10,29,3,334.94,38.32,Italy,2022
10,29,4,327.23,38.3,Italy,2022
10,29,5,320.12,39.47,Italy,2022
10,29,6,301.81,43.34,Italy,2022
10,29,7,286.79,46.2,Italy,2022
10,29,8,267.56,49.78,Italy,2022
10,29,9,257.68,52.16,Italy,2022
10,29,10,258.8,52.18,Italy,2022
10,29,11,262.29,51.54,Italy,2022
10,29,12,269.71,50.16,Italy,2022
10,29,13,285.55,46.58,Italy,2022
10,29,14,320.56,38.38,Italy,2022
10,29,15,347.27,33.09,Italy,2022
10,29,16,324.42,39.43,Italy,2022
10,29,17,321.44,40.73,Italy,2022
10,29,18,330.54,37.77,Italy,2022
10,29,19,348.46,32.52,Italy,2022
10,29,20,376.36,26.1,Italy,2022
10,29,21,388.39,24.16,Italy,2022
10,29,22,381.84,26.29,Italy,2022
10,29,23,385.87,27.53,Italy,2022
10,30,0,388.65,27.58,Italy,2022
10,30,1,392.71,26.77,Italy,2022
10,30,2,383.15,29.55,Italy,2022
10,30,3,387.84,27.73,Italy,2022
10,30,4,395.98,25.16,Italy,2022
10,30,5,392.59,25.0,Italy,2022
10,30,6,359.39,31.8,Italy,2022
10,30,7,320.73,39.41,Italy,2022
10,30,8,288.91,46.38,Italy,2022
10,30,9,268.44,50.77,Italy,2022
10,30,10,261.78,52.17,Italy,2022
10,30,11,265.92,50.98,Italy,2022
10,30,12,276.01,48.96,Italy,2022
10,30,13,297.46,44.25,Italy,2022
10,30,14,337.41,34.85,Italy,2022
10,30,15,372.2,27.23,Italy,2022
10,30,16,381.57,26.72,Italy,2022
10,30,17,378.17,28.87,Italy,2022
10,30,18,369.08,30.95,Italy,2022
10,30,19,368.91,30.46,Italy,2022
10,30,20,383.21,27.07,Italy,2022
10,30,21,418.61,19.84,Italy,2022
10,30,22,425.45,19.05,Italy,2022
10,30,23,416.09,23.07,Italy,2022
10,31,0,416.15,24.09,Italy,2022
10,31,1,412.73,25.38,Italy,2022
10,31,2,400.37,27.65,Italy,2022
10,31,3,396.49,27.88,Italy,2022
10,31,4,394.69,26.37,Italy,2022
10,31,5,375.77,29.4,Italy,2022
10,31,6,347.83,36.31,Italy,2022
10,31,7,318.2,41.69,Italy,2022
10,31,8,294.51,45.47,Italy,2022
10,31,9,286.23,47.04,Italy,2022
10,31,10,285.99,46.58,Italy,2022
10,31,11,293.49,44.97,Italy,2022
10,31,12,304.96,42.54,Italy,2022
10,31,13,324.87,37.95,Italy,2022
10,31,14,349.55,32.36,Italy,2022
10,31,15,373.38,27.36,Italy,2022
10,31,16,367.49,32.98,Italy,2022
10,31,17,353.99,34.06,Italy,2022
10,31,18,341.51,36.14,Italy,2022
10,31,19,344.56,35.18,Italy,2022
10,31,20,350.0,34.68,Italy,2022
10,31,21,350.78,36.01,Italy,2022
10,31,22,356.09,36.79,Italy,2022
10,31,23,349.68,40.35,Italy,2022
11,1,0,352.1,40.66,Italy,2022
11,1,1,355.08,38.89,Italy,2022
11,1,2,339.91,42.04,Italy,2022
11,1,3,342.43,41.52,Italy,2022
11,1,4,338.66,41.79,Italy,2022
11,1,5,341.65,39.97,Italy,2022
11,1,6,332.3,42.16,Italy,2022
11,1,7,286.83,50.97,Italy,2022
11,1,8,272.16,53.75,Italy,2022
11,1,9,280.97,51.61,Italy,2022
11,1,10,285.5,50.29,Italy,2022
11,1,11,289.33,49.24,Italy,2022
11,1,12,298.08,47.56,Italy,2022
11,1,13,298.42,47.98,Italy,2022
11,1,14,325.41,42.29,Italy,2022
11,1,15,345.21,37.74,Italy,2022
11,1,16,338.7,38.85,Italy,2022
11,1,17,334.8,43.85,Italy,2022
11,1,18,333.61,42.97,Italy,2022
11,1,19,336.19,40.68,Italy,2022
11,1,20,354.79,36.42,Italy,2022
11,1,21,368.22,32.85,Italy,2022
11,1,22,384.44,30.35,Italy,2022
11,1,23,354.44,36.13,Italy,2022
11,2,0,370.32,33.26,Italy,2022
11,2,1,383.61,30.35,Italy,2022
11,2,2,374.63,32.05,Italy,2022
11,2,3,374.48,31.34,Italy,2022
11,2,4,388.33,26.52,Italy,2022
11,2,5,391.5,24.81,Italy,2022
11,2,6,368.28,29.06,Italy,2022
11,2,7,339.38,35.04,Italy,2022
11,2,8,329.61,36.62,Italy,2022
11,2,9,319.37,38.13,Italy,2022
11,2,10,313.99,40.09,Italy,2022
11,2,11,315.16,37.97,Italy,2022
11,2,12,322.38,36.57,Italy,2022
11,2,13,333.89,34.29,Italy,2022
11,2,14,344.18,32.75,Italy,2022
11,2,15,358.22,30.54,Italy,2022
11,2,16,345.04,33.91,Italy,2022
11,2,17,351.96,35.16,Italy,2022
11,2,18,354.03,34.87,Italy,2022
11,2,19,362.66,30.74,Italy,2022
11,2,20,375.67,27.18,Italy,2022
11,2,21,388.77,24.42,Italy,2022
11,2,22,390.42,24.49,Italy,2022
11,2,23,371.84,29.86,Italy,2022
11,3,0,369.11,31.63,Italy,2022
11,3,1,374.1,30.51,Italy,2022
11,3,2,363.36,33.26,Italy,2022
11,3,3,366.23,31.9,Italy,2022
11,3,4,369.91,30.03,Italy,2022
11,3,5,370.34,29.14,Italy,2022
11,3,6,360.73,31.05,Italy,2022
11,3,7,344.04,35.18,Italy,2022
11,3,8,333.75,36.88,Italy,2022
11,3,9,325.59,36.99,Italy,2022
11,3,10,319.56,38.2,Italy,2022
11,3,11,317.78,38.53,Italy,2022
11,3,12,317.28,38.51,Italy,2022
11,3,13,320.37,37.53,Italy,2022
11,3,14,327.64,35.7,Italy,2022
11,3,15,333.58,35.56,Italy,2022
11,3,16,333.03,36.4,Italy,2022
11,3,17,341.52,35.02,Italy,2022
11,3,18,347.29,33.67,Italy,2022
11,3,19,358.09,31.13,Italy,2022
11,3,20,363.54,29.57,Italy,2022
11,3,21,367.65,29.59,Italy,2022
11,3,22,345.28,35.53,Italy,2022
11,3,23,315.86,44.34,Italy,2022
11,4,0,315.85,45.45,Italy,2022
11,4,1,321.88,44.24,Italy,2022
11,4,2,310.71,47.12,Italy,2022
11,4,3,307.84,47.6,Italy,2022
11,4,4,298.58,48.36,Italy,2022
11,4,5,298.77,46.11,Italy,2022
11,4,6,294.29,45.69,Italy,2022
11,4,7,280.69,49.99,Italy,2022
11,4,8,265.63,51.78,Italy,2022
11,4,9,257.59,52.7,Italy,2022
11,4,10,244.24,54.88,Italy,2022
11,4,11,248.23,54.1,Italy,2022
11,4,12,255.57,52.91,Italy,2022
11,4,13,275.73,48.59,Italy,2022
11,4,14,296.26,44.91,Italy,2022
11,4,15,301.77,43.17,Italy,2022
11,4,16,300.38,45.26,Italy,2022
11,4,17,302.87,45.76,Italy,2022
11,4,18,302.56,46.25,Italy,2022
11,4,19,314.31,42.22,Italy,2022
11,4,20,320.6,41.64,Italy,2022
11,4,21,307.57,45.47,Italy,2022
11,4,22,309.75,45.62,Italy,2022
11,4,23,322.48,45.17,Italy,2022
11,5,0,337.29,42.1,Italy,2022
11,5,1,332.22,44.14,Italy,2022
11,5,2,321.86,47.26,Italy,2022
11,5,3,324.74,46.31,Italy,2022
11,5,4,328.64,45.17,Italy,2022
11,5,5,323.39,45.76,Italy,2022
11,5,6,314.88,46.33,Italy,2022
11,5,7,283.81,52.31,Italy,2022
11,5,8,257.65,56.42,Italy,2022
11,5,9,250.28,57.89,Italy,2022
11,5,10,251.29,56.78,Italy,2022
11,5,11,251.82,56.98,Italy,2022
11,5,12,253.19,57.41,Italy,2022
11,5,13,259.78,56.13,Italy,2022
11,5,14,276.0,52.21,Italy,2022
11,5,15,297.43,47.67,Italy,2022
11,5,16,285.06,49.85,Italy,2022
11,5,17,278.66,52.02,Italy,2022
11,5,18,287.23,50.76,Italy,2022
11,5,19,285.98,52.39,Italy,2022
11,5,20,296.31,50.23,Italy,2022
11,5,21,305.71,48.6,Italy,2022
11,5,22,311.4,47.44,Italy,2022
11,5,23,289.71,54.21,Italy,2022
11,6,0,277.85,55.66,Italy,2022
11,6,1,283.41,54.32,Italy,2022
11,6,2,300.02,52.44,Italy,2022
11,6,3,305.94,51.72,Italy,2022
11,6,4,299.1,52.51,Italy,2022
11,6,5,290.98,54.05,Italy,2022
11,6,6,267.39,57.8,Italy,2022
11,6,7,227.38,63.43,Italy,2022
11,6,8,196.75,68.29,Italy,2022
11,6,9,197.28,67.85,Italy,2022
11,6,10,195.07,67.6,Italy,2022
11,6,11,197.21,67.01,Italy,2022
11,6,12,207.52,64.55,Italy,2022
11,6,13,213.9,63.66,Italy,2022
11,6,14,243.76,58.12,Italy,2022
11,6,15,282.57,51.48,Italy,2022
11,6,16,285.82,52.18,Italy,2022
11,6,17,290.52,51.08,Italy,2022
11,6,18,298.55,51.13,Italy,2022
11,6,19,303.31,49.55,Italy,2022
11,6,20,312.42,46.21,Italy,2022
11,6,21,334.78,42.85,Italy,2022
11,6,22,334.4,44.44,Italy,2022
11,6,23,336.54,43.5,Italy,2022
11,7,0,340.55,42.44,Italy,2022
11,7,1,348.51,41.39,Italy,2022
11,7,2,356.79,39.9,Italy,2022
11,7,3,361.97,39.28,Italy,2022
11,7,4,360.89,36.31,Italy,2022
11,7,5,364.34,32.33,Italy,2022
11,7,6,335.53,36.48,Italy,2022
11,7,7,307.0,41.73,Italy,2022
11,7,8,290.33,45.15,Italy,2022
11,7,9,287.99,45.46,Italy,2022
11,7,10,287.55,45.11,Italy,2022
11,7,11,297.4,44.16,Italy,2022
11,7,12,302.98,42.73,Italy,2022
11,7,13,319.58,38.6,Italy,2022
11,7,14,341.18,33.85,Italy,2022
11,7,15,347.27,34.91,Italy,2022
11,7,16,344.35,35.55,Italy,2022
11,7,17,342.07,35.74,Italy,2022
11,7,18,348.81,34.69,Italy,2022
11,7,19,358.12,31.72,Italy,2022
11,7,20,367.59,29.21,Italy,2022
11,7,21,372.41,28.75,Italy,2022
11,7,22,377.21,29.23,Italy,2022
11,7,23,364.56,33.95,Italy,2022
11,8,0,372.02,34.02,Italy,2022
11,8,1,378.47,33.62,Italy,2022
11,8,2,375.57,33.8,Italy,2022
11,8,3,378.65,32.98,Italy,2022
11,8,4,383.17,30.03,Italy,2022
11,8,5,385.86,25.1,Italy,2022
11,8,6,364.75,28.76,Italy,2022
11,8,7,329.17,37.44,Italy,2022
11,8,8,310.3,39.15,Italy,2022
11,8,9,307.35,40.58,Italy,2022
11,8,10,306.01,41.15,Italy,2022
11,8,11,302.56,42.06,Italy,2022
11,8,12,305.55,41.27,Italy,2022
11,8,13,325.31,36.35,Italy,2022
11,8,14,336.72,34.09,Italy,2022
11,8,15,343.61,35.13,Italy,2022
11,8,16,343.1,36.57,Italy,2022
11,8,17,343.87,35.05,Italy,2022
11,8,18,349.54,32.76,Italy,2022
11,8,19,364.93,29.15,Italy,2022
11,8,20,370.12,27.45,Italy,2022
11,8,21,370.31,29.1,Italy,2022
11,8,22,375.62,29.14,Italy,2022
11,8,23,348.42,37.77,Italy,2022
11,9,0,350.08,38.52,Italy,2022
11,9,1,353.19,38.19,Italy,2022
11,9,2,350.6,39.21,Italy,2022
11,9,3,351.26,38.59,Italy,2022
11,9,4,354.59,36.09,Italy,2022
11,9,5,344.14,34.48,Italy,2022
11,9,6,319.48,39.91,Italy,2022
11,9,7,300.79,44.65,Italy,2022
11,9,8,291.29,45.94,Italy,2022
11,9,9,287.15,45.21,Italy,2022
11,9,10,286.1,44.97,Italy,2022
11,9,11,292.97,43.48,Italy,2022
11,9,12,307.0,40.39,Italy,2022
11,9,13,310.17,40.55,Italy,2022
11,9,14,319.39,39.26,Italy,2022
11,9,15,321.11,40.11,Italy,2022
11,9,16,318.09,41.94,Italy,2022
11,9,17,318.54,40.47,Italy,2022
11,9,18,325.11,37.95,Italy,2022
11,9,19,335.8,35.58,Italy,2022
11,9,20,348.8,32.47,Italy,2022
11,9,21,357.3,32.17,Italy,2022
11,9,22,355.52,34.15,Italy,2022
11,9,23,360.06,35.5,Italy,2022
